Job Family,Total Benefits,Total Compensation,Percent_Total_Benefit
Police Services,30944.478000000003,157876.028,19.60049184921222
Correction & Detention,39114.305,199567.36,19.599550247094516
Nursing,5976.094999999999,30494.034999999996,19.597586872317816
Police Services,38916.674999999996,198631.04249999998,19.592443613137657
Fire Services,37187.64666666667,189816.47999999998,19.59136881406012
Fire Services,43793.69,223544.44999999998,19.59059596424783
Fire Services,48663.315,248435.65,19.58789529602535
Police Services,28395.301666666666,144982.52,19.585327711690116
Fire Services,41274.8425,210749.08750000002,19.58482619764605
Fire Services,44357.28250000001,226534.43250000002,19.58081251069857
Fire Services,43099.3675,220188.34999999998,19.573863694423434
Police Services,39771.49,203210.2125,19.571600024777297
Fire Services,46878.615,239566.6525,19.568088676281853
Fire Services,47242.692500000005,241436.2,19.56736085972195
Police Services,43748.945,223594.6875,19.566182671491244
Police Services,40996.692500000005,209549.2075,19.564231709155955
Correction & Detention,41949.0925,214475.485,19.558921850672117
Police Services,31141.134000000002,159226.15999999997,19.557800049941545
Journeyman Trade,31605.005,161600.165,19.55753262999453
Police Services,34167.75,174728.526,19.554763484927467
Nursing,4188.53,21419.925,19.554363519013254
Fire Services,42841.759999999995,219124.44,19.55133804335107
Fire Services,33877.2025,173289.2325,19.54951384529907
Fire Services,42945.89750000001,219681.85,19.54913321241605
Police Services,28843.611666666668,147563.73333333334,19.546545086055474
Fire Services,42340.185,216630.26,19.544907992078297
Fire Services,31754.925,162473.53833333336,19.544674982612293
Police Services,43367.354999999996,221916.74,19.54217379004396
Police Services,38526.4475,197155.28999999998,19.54116853775519
Fire Services,43679.755,223532.0525,19.540712175941746
Police Services,30397.4,155567.908,19.53963409985561
Dietary & Food,2745.71,14052.12,19.53947162421044
Police Services,33832.3475,173153.48750000002,19.538935073427268
"Clerical, Secretarial & Steno",3074.22,15734.136666666665,19.538536273889406
Fire Services,43842.075000000004,224432.7225,19.534617996713916
Police Services,30421.43,155739.27,19.53356401375196
Police Services,30299.408000000003,155154.338,19.52856000713303
Police Services,29458.215,150856.765,19.52727476291832
Police Services,37965.3475,194427.7925,19.526708096528946
Police Services,34349.24399999999,175924.76200000002,19.52496260873156
Police Services,34549.91,176958.98,19.52424793587757
Police Services,28178.998333333337,144328.39833333332,19.524222993352005
Fire Services,25814.114999999998,132228.8125,19.522307212733985
Fire Services,53768.5175,275540.7525,19.513816744766277
Police Services,31112.232,159449.388,19.512293142197574
Police Services,30407.134000000002,155839.596,19.511815212867983
Correction & Detention,40286.7275,206486.4275,19.510593498935904
Correction & Detention,42740.45,219074.5075,19.509549736178226
Police Services,39742.06,203715.99000000002,19.50856189541135
Fire Services,40336.625,206772.3525,19.507745843342377
"Clerical, Secretarial & Steno",227.07,1164.2,19.50438069060299
Police Services,27592.096666666668,141493.21333333335,19.500650254980425
Fire Services,40330.022,206826.644,19.49943257794194
Police Services,38596.387500000004,197944.3175,19.498608491249062
"Clerical, Secretarial & Steno",2195.43,11259.51,19.4984506430564
Police Services,28955.683333333334,148511.65333333335,19.497246635819554
"Clerical, Secretarial & Steno",2030.08,10413.53,19.49463822546245
Fire Services,41435.8025,212559.03000000003,19.493786032049538
Fire Services,31559.915,161904.1775,19.49295903745288
Police Services,37919.324,194535.18600000002,19.49227015415093
Police Services,21779.022857142856,111734.4457142857,19.491771510491613
Fire Services,38823.36750000001,199239.41999999998,19.485786246516884
Fire Services,44083.095,226233.6825,19.485646218926753
Police Services,39384.375,202142.1025,19.48350913189893
Fire Services,43991.565,225850.3425,19.478192732871328
"Clerical, Secretarial & Steno",193.5,993.43,19.477970264638678
"Lab, Pharmacy & Med Techs",49081.1725,251994.63,19.47707080107223
Police Services,37827.515,194228.945,19.475735194875305
Police Services,32067.986666666664,164662.3633333333,19.47499478174622
Police Services,43202.14,221872.04750000002,19.471646152271614
Protection & Apprehension,40327.729999999996,207120.77,19.470635417201276
Police Services,31508.253999999997,161828.686,19.47012904745454
Journeyman Trade,42004.08500000001,215759.685,19.46799514469073
Police Services,34284.840000000004,176117.624,19.467012568827297
Police Services,39289.72,201838.27250000002,19.465941475494937
Police Services,31235.830000000005,160497.958,19.46182393174124
Police Services,30633.02,157403.436,19.4614684269027
Police Services,31970.81000000001,164288.78666666668,19.460129110860805
Human Services,11025.45,56677.9,19.452820235047525
Fire Services,48227.3525,247964.755,19.44927717650841
Fire Services,43259.4875,222463.1275,19.44568881420585
Fire Services,59416.762500000004,305581.21,19.44385340315918
Correction & Detention,40582.462499999994,208820.0625,19.4341779301019
Fire Services,50464.752499999995,259674.4825,19.43385118713002
Police Services,27628.501666666667,142170.40333333335,19.433370813395502
Police Services,27732.08,142709.88166666665,19.432487558762723
Fire Services,47725.24,245604.04499999998,19.43178093829847
Police Services,38812.21,199759.8125,19.42943854134825
Correction & Detention,42322.3325,217855.88999999998,19.42675614600092
Fire Services,43545.20999999999,224156.31,19.426269998823585
Street Transit,4517.272500000001,23256.255,19.423903375672484
Fire Services,45394.894,233723.86000000002,19.422447498513844
Correction & Detention,42035.085,216438.77999999997,19.42123541816305
Police Services,31309.901999999995,161215.63999999998,19.421131845520694
Fire Services,43288.215000000004,222892.9325,19.421080118814444
Fire Services,43748.015,225309.2525,19.416874591069003
Fire Services,29624.505,152571.375,19.4168172109611
Police Services,39759.5575,204774.26,19.41628674424217
Police Services,28793.538333333334,148297.73666666666,19.41603356904458
Fire Services,47348.5725,243872.655,19.415285612894976
Police Services,30422.306,156703.81600000002,19.41388970387294
Police Services,32318.85,166475.226,19.413609325870503
Police Services,44132.2725,227372.8675,19.409647679268506
Police Services,39321.86,202611.63749999998,19.407503184509824
Police Services,40341.375,207883.06,19.40580199271648
Police Services,27470.15166666667,141572.595,19.40357995604069
Police Services,42856.805,220881.315,19.402639376716856
Fire Services,43694.427500000005,225213.2,19.401361687503222
Fire Services,47630.755,245505.71500000003,19.401077893441297
Fire Services,43899.9625,226277.44,19.400945361587972
Fire Services,48339.95249999999,249166.8675,19.400634195475444
Fire Services,41208.602,212454.596,19.396427648945753
Police Services,31303.947999999997,161397.232,19.39559161708548
Fire Services,43842.054000000004,226093.31799999997,19.39113211651837
Police Services,30689.851999999995,158272.90000000002,19.390465455551766
Police Services,43694.0475,225342.735,19.390040464361988
Police Services,39336.557499999995,202878.69,19.389201251250192
Police Services,30114.72333333333,155340.80500000002,19.386228449977022
Police Services,21620.36625,111527.65625,19.38565462322266
Police Services,39390.73500000001,203311.88,19.374536795390416
Police Services,31277.988,161438.98599999998,19.374494832369678
Fire Services,36792.038,189929.794,19.371388356268106
Fire Services,44914.215,231877.405,19.369810956785546
Fire Services,43567.604999999996,224925.6575,19.369779990528645
Police Services,35857.626000000004,185157.664,19.365996105891682
Fire Services,41535.090000000004,214502.0,19.36349777624451
Correction & Detention,42120.645000000004,217536.735,19.362543526269256
"Clerical, Secretarial & Steno",213.8,1104.23,19.36190829809007
Police Services,27836.873333333333,143775.85,19.36129978249708
Fire Services,41154.0375,212604.46500000003,19.35708993693994
Fire Services,52522.59,271406.0025,19.35203699114945
Fire Services,42062.6925,217372.8,19.350485663339665
Street Transit,3703.3050000000003,19141.894999999997,19.346595517319475
Police Services,30900.884,159732.93600000002,19.345342778899397
Fire Services,41204.677500000005,212995.69,19.34531046144643
Police Services,28833.70833333334,149048.53333333335,19.345180853842685
"Clerical, Secretarial & Steno",1673.28,8649.65,19.34506020474817
Police Services,37504.6225,193879.28,19.344316989417333
Fire Services,49546.18,256177.97999999998,19.34053036096233
Nursing,37629.935,194574.475,19.339605053540552
Fire Services,48656.4275,251613.5075,19.3377644878624
Fire Services,43766.14,226387.59,19.332393617512338
Nursing,8034.2,41583.245,19.32076248498644
Police Services,43634.83,225902.8325,19.315751607497
Fire Services,42202.45249999999,218498.4625,19.31475948028696
Fire Services,39552.365000000005,204807.22,19.31199739931044
Police Services,31472.992,162973.06,19.311775823562492
Police Services,40338.9875,208892.55000000002,19.31087896624365
Police Services,40043.285,207381.845,19.308963617331113
Police Services,44206.94500000001,228950.82499999998,19.30848906091516
Skilled Labor,7673.16,39742.13,19.307369786168984
Fire Services,41776.744999999995,216396.83750000002,19.30561716272771
Police Services,28570.466666666664,147993.15,19.305262889982856
Fire Services,42780.5925,221615.16,19.304000908602102
Police Services,31054.362,160893.598,19.301179404291773
Correction & Detention,29726.5075,154028.8625,19.29930989394926
Street Transit,5487.1033333333335,28433.653333333332,19.297918804196343
Fire Services,44429.0475,230231.0,19.297595675647504
Fire Services,47616.442500000005,246783.81,19.294799970873296
Police Services,30395.99,157548.444,19.29310707759196
Dietary & Food,1963.27,10176.08,19.292989048828233
Fire Services,38711.23,200649.94499999998,19.29291832100926
Police Services,31479.174,163174.74599999998,19.29169480674418
Correction & Detention,41759.51,216486.445,19.28966499496077
Police Services,35119.049999999996,182061.84499999997,19.289626555196122
Police Services,27730.688333333335,143761.93833333332,19.289311659832823
Fire Services,38759.56,200941.8175,19.288946662384
Police Services,31447.138,163041.562,19.287804664187405
Protection & Apprehension,3744.375,19413.485,19.287495264245447
Fire Services,44522.467500000006,230837.93,19.287327476901222
Police Services,43633.8375,226235.72499999998,19.286890918752995
Police Services,30971.084000000003,160595.73599999998,19.2851222401073
"Clerical, Secretarial & Steno",95.25,493.96,19.282937889707668
Correction & Detention,33476.219999999994,173606.81800000003,19.282779550743214
Correction & Detention,34833.496,180658.108,19.28144625537648
Police Services,30739.121999999996,159431.4,19.280469217481624
Fire Services,47140.395,244502.305,19.280143391695223
Fire Services,43719.41,226777.11,19.27858151115869
Police Services,26282.245,136353.27666666664,19.27511068490886
Fire Services,37331.87,193713.84,19.271658648654117
Police Services,43890.905,227755.0325,19.27110216543733
Police Services,39443.99,204712.695,19.267974563082173
Police Services,30279.340000000004,157151.81,19.267573182898758
Police Services,31684.026,164444.05399999997,19.267358855066906
Fire Services,42308.802500000005,219591.265,19.267069890052323
Fire Services,48076.7425,249539.3975,19.266193227063475
Police Services,30546.001999999997,158567.224,19.26375528905015
Fire Services,52624.177500000005,273279.3125,19.25655367711012
Fire Services,47776.4725,248145.14,19.253438733476706
Fire Services,42624.762500000004,221413.9375,19.25116502659188
Police Services,34614.590000000004,179817.99000000002,19.24979252632064
Police Services,47895.167499999996,248852.6725,19.24639467153
Police Services,39276.947499999995,204076.675,19.246171812628756
Police Services,31233.85,162312.27800000002,19.243060589661614
Fire Services,47049.00749999999,244543.8775,19.23949516994143
Fire Services,43450.0175,225865.1475,19.237150122951128
Police Services,24413.332857142854,126909.08,19.236868518109855
Fire Services,47016.01499999999,244439.59499999997,19.234205898598383
Fire Services,47735.167499999996,248186.575,19.233581631077342
Police Services,30060.24666666667,156329.4016666667,19.228786361482157
"Clerical, Secretarial & Steno",1679.35,8733.82,19.22812698223687
Fire Services,44725.3825,232604.415,19.228088383447066
Police Services,31152.54,162031.70399999997,19.226200324351343
Fire Services,46952.42,244212.1575,19.226078046503478
Fire Services,39930.0775,207703.92,19.224518006208065
Police Services,30101.928000000004,156587.202,19.22374728938576
Skilled Labor,3107.08,16162.89,19.223542324423416
Police Services,39441.16,205172.10499999998,19.223451453110552
Correction & Detention,700.28,3642.9,19.223146394356146
Police Services,43605.485,226839.7725,19.223033297655068
Police Services,43525.33500000001,226431.5575,19.222291928102823
